"first_name","last_name","gender","age","length_service","absent_hours","distribution_centers_id","entry_age"
"Criddle","Chandra","F","54.10994","2.8731737","85.95043",1,"51.236767"
"Parker","Roger","M","37.555367","3.4849517","35.219723",10,"34.070415"
"Cobb","Louis","M","35.497322","7.143046","39.768803",1,"28.354277"
"Xiong","Robin","F","45.733818","5.5787168","142.90164",9,"40.1551"
"Miller","Lewis","M","30.095936","4.538271","13.702448",8,"25.557665"
"Bailey","George","M","47.64843","3.6288717","58.066067",8,"44.019558"
"Young","Mickey","M","49.226547","6.1534543","83.14018",2,"43.073093"
"Quijada","Debra","F","34.139656","4.018203","12.956202",4,"30.121452"
"Duncan","Charles","M","43.16353","4.47147","90.4913",5,"38.69206"
"Stonge","Cathy","F","30.217474","1.7775809","0",7,"28.439894"
"Ruffin","Susan","F","31.22237","7.025775","0",4,"24.196594"
"Placencia","Paul","M","35.88882","3.6828763","7.25017",6,"32.205944"
"McGlothin","Mariano","M","52.109005","2.3746834","99.77784",8,"49.73432"
"Lang","Mary","F","47.581383","5.7363534","98.70081",7,"41.845028"
"Walden","Ronnie","M","39.115555","6.7571874","62.070072",8,"32.358368"
"Young","Judith","F","39.749115","4.391028","62.639122",10,"35.358086"
"Rodriguez","Don","M","50.253025","4.4796495","76.30396",3,"45.773376"
"Culver","Steve","M","37.688995","4.27932","7.5184073",10,"33.409676"
"Paulson","Lance","M","40.604992","3.467364","57.265854",4,"37.137627"
"Stroup","James","M","32.34226","6.3344646","22.77349",3,"26.007793"
"Baxter","Noel","M","48.589443","3.126098","48.691303",7,"45.463345"
"Sweeney","Aileen","F","44.909134","6.3569336","87.018456",3,"38.5522"
"Day","Melinda","F","36.4031","4.8994637","65.243164",6,"31.503635"
"Roden","Jarrod","M","42.426323","6.5999093","23.842714",4,"35.826412"
"Jones","George","M","44.05277","5.4115","63.872646",9,"38.64127"
"McIntyre","Daniel","M","31.12352","4.5885444","0",10,"26.534975"
"Johnson","David","M","51.06019","5.068738","58.13146",10,"45.99145"
"Nugent","Margaret","F","30.861399","3.46443","0",8,"27.396969"
"Cole","Anne","F","47.619045","6.595541","107.87369",7,"41.023506"
"Johnson","Eddie","M","53.638084","2.59693","89.22907",7,"51.041153"
"Campbell","Debra","F","43.60556","5.8536654","42.882145",3,"37.751896"
"Mashburn","Alfred","M","47.226482","2.5917225","70.27649",1,"44.634758"
"Jackson","Jonathan","M","45.075428","4.182692","79.384964",1,"40.892735"
"Mills","Daniel","M","32.829914","4.175318","0",10,"28.654596"
"Patterson","Robert","M","43.202076","6.918279","98.72871",2,"36.2838"
"Bowling","Rick","M","20.06969","4.4933867","0",10,"15.5763035"
"Phipps","Carl","M","55.63737","5.3466883","134.08392",5,"50.290684"
"Armstrong","Nancy","F","40.753628","3.926862","107.50164",10,"36.826767"
"Young","James","M","46.536354","2.3241706","68.29988",1,"44.212185"
"Rodriguez","Mary","F","54.032307","5.386897","154.93715",7,"48.64541"
"Evanoff","Margery","F","42.980217","2.9525678","42.099712",5,"40.02765"
"Napoleon","Charles","M","27.420216","5.2575927","9.970618",7,"22.162622"
"Spencer","Elizabeth","F","29.68006","4.976961","0",10,"24.703098"
"Burney","Yvonne","F","32.64077","4.0229306","24.305",7,"28.61784"
"McAlister","Carl","M","36.982925","3.5954883","21.038874",10,"33.387436"
"Wingo","Patricia","F","48.085514","3.0744233","94.57091",8,"45.01109"
"Phillips","Leigh","F","45.50115","5.3940334","122.33947",7,"40.107117"
"Davis","Elizabeth","F","54.487663","6.2479167","156.32481",8,"48.239746"
"Starr","Donald","M","40.635075","4.21862","35.446373",2,"36.416454"
"McAllister","Raymond","M","66.561104","4.480175","146.69843",7,"62.08093"
"Diaz","Rodney","M","28.496923","5.24439","0",5,"23.252533"
"Perry","Constance","F","23.374119","5.642597","0",2,"17.731522"
"Thompson","Thomas","M","41.73542","5.566538","85.65256",9,"36.168884"
"Wallace","Belinda","F","44.033665","4.684555","101.70339",1,"39.34911"
"Gaytan","Eula","F","46.564144","6.406226","74.15217",2,"40.157917"
"Stanfield","Alice","F","41.87384","4.5506587","41.27732",9,"37.32318"
"Bird","Flora","F","33.159298","4.8729014","23.606863",5,"28.286396"
"Crawford","Sarah","F","47.428806","5.592014","104.70606",6,"41.836792"
"Curtis","Pamela","F","27.096771","4.2016053","0",9,"22.895166"
"Catchings","Clinton","M","29.428257","2.4120722","4.8949523",7,"27.016186"
"Mercado","Paula","F","43.7861","4.979461","52.44708",6,"38.806637"
"Savage","Emery","M","40.7527","6.984221","35.658535",9,"33.76848"
"Brown","William","M","33.20745","4.07557","0",4,"29.131882"
"Neal","Juana","F","38.438686","3.40923","46.244335",6,"35.029457"
"Savage","Kara","F","56.01452","5.113365","118.80151",5,"50.901154"
"Murphy","Tammy","F","40.631725","4.12137","91.31565",2,"36.510357"
"Medina","Shawna","F","56.409634","2.2953248","123.90394",2,"54.114307"
"Williams","Jeffrey","M","52.332397","3.453031","107.02034",6,"48.879368"
"Hayes","Jason","M","40.975216","7.539027","33.709404",10,"33.436188"
"Coley","Tony","M","48.95224","5.8725333","96.69614",8,"43.07971"
"Taylor","Kenneth","M","48.870453","4.7687354","66.30302",3,"44.10172"
"White","Walter","M","32.49628","4.1245537","23.84536",6,"28.371727"
"Clark","Joseph","M","37.93747","4.9368587","33.900616",8,"33.00061"
"Fuller","Mariann","F","41.520767","8.109574","35.529102",1,"33.411194"
"Hicks","Al","M","37.695732","7.363622","72.89924",5,"30.33211"
"Marshall","Brittany","F","52.40411","4.930966","132.30309",8,"47.473145"
"Leach","John","M","44.35157","5.2524276","56.40919",8,"39.099144"
"Taylor","Erica","F","26.511477","0.93390626","12.101125",8,"25.57757"
"Robison","Roger","M","37.659527","5.3316164","38.113945",8,"32.32791"
"Patterson","Casey","F","47.563797","6.515764","108.28913",8,"41.048035"
"Garcia","Peggy","F","30.634932","4.4342027","16.471128",4,"26.20073"
"Flowers","Sabrina","F","39.769714","3.5299537","38.41875",5,"36.23976"
"Stephens","Dustin","M","31.750153","4.1794024","0",1,"27.570751"
"Wagner","Kathleen","F","59.16617","6.431885","167.78448",8,"52.734283"
"Calderon","Hazel","F","38.238277","5.3067756","37.164253",2,"32.931503"
"Benton","Tammy","F","32.830807","3.4467096","36.923645",3,"29.384098"
"Yates","Vern","M","51.071815","3.5626636","74.986534",3,"47.50915"
"Vargas","Jack","M","27.20297","4.4275193","0",6,"22.775452"
"Ruiz","John","M","32.60651","4.3437257","0.40866247",8,"28.262785"
"Bennett","Percy","M","50.61606","5.2607927","133.55444",1,"45.355267"
"Gilstrap","Lore","F","42.90806","1.6180719","90.926476",4,"41.289986"
"Kraus","Renee","F","56.93774","3.7307353","164.28468",4,"53.207005"
"Maldonado","Antonio","M","47.278778","2.8847785","85.851746",4,"44.394"
"Harper","Paul","M","34.802696","4.1237736","0",7,"30.678923"
"Simpson","Rebecca","F","25.434486","3.9048572","0",2,"21.529629"
"Young","Esther","F","39.300106","3.8277137","57.510357",5,"35.472393"
"Gillespie","Clara","F","24.974337","4.878011","22.952356",1,"20.096325"
"Nelson","Latonya","F","67.262245","3.3778472","219.56145",2,"63.8844"
"Costa","Christopher","M","49.00879","4.44832","13.590137",5,"44.56047"
"Hust","Joe","M","47.793488","3.0600722","87.82547",2,"44.733414"
"Tokarz","Rudolph","M","37.681637","4.737553","36.960087",3,"32.944084"
"Forrester","Ray","M","24.873629","5.6418753","0",7,"19.231754"
"Parkinson","Dorothy","F","56.661777","5.828563","169.47554",9,"50.833214"
"Lail","Keith","M","55.76658","4.5618668","140.93672",9,"51.204712"
"Burks","Christopher","M","30.436283","2.7073855","17.148384",7,"27.728897"
"Ku","Kathleen","F","46.98335","6.079849","133.86212",2,"40.9035"
"Cavanaugh","Aaron","M","37.287556","2.1436057","0",4,"35.14395"
"Hysell","Jose","M","49.282753","3.9926224","105.89696",1,"45.29013"
"Gould","Jason","M","18.559422","5.876128","0",9,"12.683293"
"Urquhart","Daniel","M","52.823708","1.36604","48.82742",4,"51.45767"
"James","Shelby","M","34.010014","5.469692","22.151402",9,"28.540321"
"Lambert","Carl","M","44.98579","2.471501","33.960884",10,"42.51429"
"Washington","Donna","F","49.69909","4.1650295","123.856964",1,"45.534058"
"Church","Robert","M","43.683964","3.432148","55.586666",10,"40.251816"
"Slater","Lucille","F","57.119415","2.3371065","155.1459",6,"54.78231"
"Joachim","George","M","51.685284","2.4204872","149.83197",8,"49.264797"
"Leister","David","M","41.491096","2.504906","30.69641",4,"38.98619"
"Sussman","Mario","M","39.41224","4.3397884","15.491522",7,"35.07245"
"Booker","Bertha","F","48.23345","2.4130824","47.089256",6,"45.82037"
"Dobbins","Donald","M","41.965286","6.7353363","67.33999",5,"35.22995"
"Vaughn","Ronald","M","55.934074","6.64026","153.82497",5,"49.293816"
"Turley","Mary","F","29.59264","6.4070325","0",7,"23.185608"
"Bowman","Sonya","F","28.33901","6.8703046","13.453441",8,"21.468706"
"Smith","Lee","F","53.15148","2.1564965","68.48171",3,"50.994984"
"Franks","Millie","F","50.738167","6.045921","84.65011",5,"44.692245"
"Wolf","Amy","F","44.053974","4.3916473","69.28475",10,"39.662327"
"Yao","David","M","43.28361","7.3214793","74.7755",10,"35.96213"
"Huff","Harry","M","36.609283","7.227542","67.54421",6,"29.38174"
"Grady","Karen","F","47.277573","5.97351","103.998055",10,"41.30406"
"Santos","Glen","M","24.477137","3.4580112","0",6,"21.019125"
"Foley","Dorothy","F","43.187393","3.7803624","77.067345",1,"39.407032"
"Setzer","Diane","F","47.11192","3.7734764","99.840096",5,"43.338444"
"Perkins","Michael","M","41.445374","3.51473","0",1,"37.930645"
"Hoover","Helen","F","43.935173","3.339565","60.998802",5,"40.595608"
"Herzberg","Doretha","F","47.837322","4.081586","107.98527",1,"43.755737"
"Warriner","Rita","F","46.63838","4.2660832","108.34889",1,"42.372295"
"Sherwood","Michael","M","42.99233","4.0556693","68.84166",3,"38.93666"
"Rodgers","Robbie","F","46.06302","3.7335632","97.42321",7,"42.329456"
"Molter","William","M","46.071922","4.6631203","53.80585",5,"41.408802"
"Blackburn","Darlene","F","33.864594","7.8241158","24.79379",3,"26.040478"
"Wagner","Graham","M","51.942924","6.175642","121.553",10,"45.76728"
"Molina","Terry","F","47.781174","6.426493","128.56604",2,"41.35468"
"Anderson","Galen","M","36.84968","5.681124","0",5,"31.168558"
"Doucette","Dewitt","M","26.217995","5.8292956","0",5,"20.388699"
"Strickland","Kimberly","F","69.404366","6.6772614","272.53012",5,"62.727104"
"Julian","Patsy","F","44.60465","4.42983","75.794075",10,"40.17482"
"Pitts","Geraldine","F","51.29335","4.386173","99.164474",4,"46.907177"
"Branch","Joanne","F","41.364376","3.052127","61.69131",3,"38.31225"
"Barriga","Kevin","M","34.84132","4.6375313","48.625973",10,"30.203789"
"Sykes","Allen","M","28.999075","2.045065","0",4,"26.95401"
"Stella","Jessica","F","60.933422","7.7143965","169.10577",5,"53.219025"
"Espinal","Patrica","F","45.902016","4.2959533","69.46617",1,"41.606064"
"Esser","Carole","F","42.60878","3.3073864","85.93356",2,"39.30139"
"Dardar","Lorene","F","37.839172","4.2344394","50.238773",4,"33.604733"
"Ellingsworth","Debra","F","37.398815","4.9596095","66.64687",7,"32.439205"
"Burk","Darrin","M","57.277115","4.515505","142.7797",1,"52.761612"
"Brockett","Andrew","M","44.153496","5.3233757","71.46205",5,"38.83012"
"Rodriquez","Eric","M","29.199102","3.9938884","0",6,"25.205214"
"Franklin","Karla","F","41.70506","5.285878","81.260155",1,"36.41918"
"Cochran","David","M","44.737938","4.029914","56.349426",2,"40.708023"
"Hornung","James","M","42.407043","4.8373203","58.408657",10,"37.569725"
"Dillingham","Maxine","F","49.76576","7.722571","86.51479",1,"42.043186"
"Huston","Bonnie","F","62.513252","6.7734823","230.97397",3,"55.73977"
"Garcia","Shawna","F","28.998318","3.8099766","7.278206",2,"25.188341"
"McDonald","Sarah","F","37.61469","4.2453895","37.800617",6,"33.3693"
"Song","Samantha","F","37.246998","2.916139","21.380651",1,"34.33086"
"Trujillo","Paul","M","53.171684","5.4654346","66.723885",5,"47.70625"
"Dubin","Matthew","M","33.52453","5.1852546","46.282112",6,"28.339273"
"Reynolds","Leo","M","41.26367","4.514646","2.813353",6,"36.749027"
"Ham","Lucie","F","36.95978","5.3452296","31.097223",10,"31.614552"
"Phillips","David","M","57.98695","5.417508","114.94451",1,"52.569443"
"Cooper","Ted","M","30.904463","2.673487","0",1,"28.230976"
"Miles","Lorenza","F","36.96422","3.5663202","68.97504",6,"33.3979"
"Glazer","Johnnie","M","46.692772","5.798218","51.102726",3,"40.894554"
"Pugh","Kathryn","F","48.43088","5.851475","68.52908",3,"42.579407"
"Mazzarella","Andrew","M","50.7257","2.2799509","110.84612",2,"48.44575"
"Johnson","Betty","F","40.6042","3.6264455","66.10589",4,"36.977753"
"O'Donnell","Adam","M","48.839947","4.844924","76.5999",3,"43.99502"
"Sanders","Darnell","M","41.329674","8.062039","19.883333",7,"33.267635"
"Henry","Tommy","M","44.218","3.5785484","24.085413",1,"40.63945"
"Loos","Rodrigo","M","48.77674","3.2489831","71.3317",10,"45.52776"
"Sarver","Carol","F","43.299698","5.171673","42.206",5,"38.128025"
"Veit","Randall","M","26.372013","5.018749","0",6,"21.353264"
"Crawford","Kenneth","M","63.709965","2.9893045","135.43416",10,"60.72066"
"Montoya","Russell","M","37.577988","5.020574","15.764334",8,"32.557415"
"Green","Pamela","F","32.683743","5.587512","51.482147",7,"27.09623"
"Blackwell","Tommie","M","58.06976","1.4721004","163.41513",9,"56.59766"
"Leigh","Jodi","F","41.062794","4.6774893","41.467228",9,"36.385303"
"Clark","Claire","F","38.791603","4.5360894","0",7,"34.255512"
"Parkhurst","Jason","M","52.531834","1.5860097","103.34881",7,"50.945824"
"Hall","Richard","M","55.63421","6.631857","71.73127",2,"49.00235"
"Jorgenson","Tammy","F","49.351902","5.0746937","85.899506",10,"44.277206"
"Diaz","Al","M","36.298","2.0494497","14.20601",6,"34.24855"
"Lundberg","Doris","F","47.735096","4.9343963","101.826256",1,"42.8007"
"Robertson","Robert","M","44.81814","6.111513","37.131195",9,"38.706627"
"Cass","Leonard","M","44.779984","1.1764044","21.334322",1,"43.60358"
"Mundt","Karen","F","43.377697","3.0594668","107.2315",6,"40.31823"
"Fruge","Linda","F","28.217733","5.1648793","0",3,"23.052855"
"Donmoyer","Dawn","F","30.985626","3.8690774","0",1,"27.116549"
"Ramirez","Jamel","M","22.25463","5.5696855","0",5,"16.684944"
"Williams","Sandy","F","40.50468","2.8701174","38.04783",2,"37.634563"
"Stevenson","Chad","M","50.257305","5.58841","129.9444",6,"44.668896"
"Vigil","Carl","M","42.945667","3.673088","66.20634",10,"39.27258"
"Parker","Julio","M","38.337097","5.4816294","63.96708",1,"32.85547"
"Holley","Alexander","M","62.45738","6.849219","169.28525",9,"55.60816"
"Swiderski","Mark","M","34.865826","5.5996733","56.342102",5,"29.266151"
"Bennett","Roger","M","46.27713","3.61773","81.01488",10,"42.6594"
"Casas","Gregory","M","34.624527","4.3211446","5.272414",7,"30.303383"
"Ferguson","James","M","51.69711","3.678383","72.9901",9,"48.018726"
"Reed","Michael","M","35.062668","3.4587562","16.492281",1,"31.603912"
"Ewing","Sammie","M","49.291656","3.1631587","98.33588",6,"46.128498"
"Ferrell","Andrew","M","40.847557","6.1902566","25.49745",8,"34.6573"
"Solis","John","M","23.478096","3.9187524","0",8,"19.559343"
"Alvarez","Richard","M","30.479631","4.7260723","13.811056",7,"25.75356"
"Wright","Estelle","F","29.442568","2.5877943","0",6,"26.854774"
"Dumas","Chelsea","F","49.70926","4.6853848","140.15814",8,"45.023872"
"Davis","Betty","F","42.99189","4.298796","88.504456",1,"38.693092"
"Stone","Mario","M","37.937874","7.1618323","43.180565",1,"30.776041"
"Mather","Joshua","M","40.759964","5.0685744","48.921104",8,"35.69139"
"Williams","Sylvia","F","26.183855","8.785317","0",10,"17.398537"
"Peterson","Matthew","M","41.92569","5.1328397","0",3,"36.79285"
"Duke","Sarah","F","36.802948","4.24183","59.799698",4,"32.56112"
"Numbers","Billy","M","47.98053","4.5671377","38.118065",8,"43.41339"
"Merchant","Jessica","F","42.795837","5.192474","46.41154",7,"37.603363"
"Lewis","Carol","F","47.860756","5.3785424","115.152794",5,"42.482212"
"Thompson","John","M","45.62256","5.9650245","74.100784",6,"39.657536"
"Herrera","Fred","M","61.742687","8.618715","100.90885",7,"53.12397"
"Coyle","Jesus","M","40.85093","0.70757943","74.09192",8,"40.14335"
"Perales","Jose","M","42.17541","5.19447","27.091682",2,"36.98094"
"Weaver","James","M","54.443474","4.7622766","73.515465",8,"49.6812"
"Kearns","Kim","F","49.431927","5.002205","99.69285",1,"44.42972"
"Patterson","Belinda","F","45.11907","5.0899534","99.39559",7,"40.029114"
"Brown","Jose","M","44.00291","6.263483","141.09999",5,"37.739426"
"Grear","Malcolm","M","33.122993","5.286921","0",3,"27.836073"
"Crowe","Jessie","F","27.801115","1.7887402","0",1,"26.012375"
"Cook","Gregory","M","48.347057","4.704626","75.44786",7,"43.642433"
"Logsdon","John","M","40.762226","4.749438","72.255135",2,"36.012787"
"Lane","David","M","66.58353","6.015292","205.34882",6,"60.568233"
"Barns","Timothy","M","34.235165","2.65373","0",7,"31.581434"
"Thompson","Susie","F","58.029243","4.894622","151.84946",7,"53.13462"
"Oneal","Anthony","M","50.66428","3.953413","66.64078",1,"46.71087"
"Lewis","Frankie","F","49.314514","5.382058","88.16027",4,"43.932457"
"Wright","Jaime","M","24.355444","4.1492605","0",4,"20.206184"
"Schaefer","Ralph","M","66.60161","4.418968","176.03024",4,"62.18264"
"Chambers","Robert","M","41.478577","3.6903243","75.409096",2,"37.788254"
"Andrews","Carol","F","36.85692","3.9977896","0",6,"32.859127"
"Greenblatt","Irene","F","16.453184","3.0243099","0",10,"13.428874"
"Phillips","Sara","F","43.9644","4.154331","83.45181",5,"39.81007"
"Hartsfield","Brenda","F","32.88126","5.425231","43.39259",9,"27.456028"
"Randall","Angela","F","47.176163","3.1152558","94.972725",2,"44.060905"
"Cupp","Matthew","M","43.897568","5.231577","34.737183",8,"38.665993"
"Jones","Albert","M","57.473446","3.2139537","154.18513",5,"54.25949"
"Thomas","Helen","F","43.0859","4.515181","99.958084",3,"38.570717"
"Kellison","Nancy","F","53.185974","5.664188","105.418564",9,"47.521786"
"Brown","Clinton","M","43.38862","3.160273","102.21521",6,"40.228344"
"Lim","John","M","39.744564","3.3026257","48.609425",7,"36.44194"
"Oliver","Brian","M","51.134598","2.8651412","86.56432",6,"48.269455"
"Porter","Alice","F","45.81596","5.8431864","75.078285",6,"39.972775"
"Jones","Beulah","F","21.510477","4.598178","4.2966433",4,"16.9123"
"Bible","James","M","60.11689","3.70288","115.32927",8,"56.41401"
"Rogers","Lillian","F","38.278973","4.7387533","69.634125",3,"33.54022"
"Lauber","Freddie","M","38.12808","0.855612","0",8,"37.272465"
"Kittelson","Herman","M","51.36407","6.326317","70.96845",3,"45.037754"
"Anderson","Tammy","F","44.45531","4.8447623","102.40995",10,"39.61055"
"Ewen","Margaret","F","46.9579","6.0945625","75.466125",8,"40.86334"
"Wittman","Helen","F","56.247044","3.0264","104.99233",5,"53.220642"
"Rogers","Timothy","M","50.48121","3.9133499","134.4265",9,"46.56786"
"Cox","Justin","M","58.58172","0.792325","82.96113",8,"57.789394"
"Manning","Blake","M","38.34376","8.071519","43.36589",10,"30.272243"
"Gill","Edna","F","44.738888","2.5625465","74.48819",1,"42.176342"
"Garcia","Shirley","F","51.687252","2.2124448","106.05738",5,"49.474808"
"Fagan","Mark","M","47.584015","2.5593839","72.12363",1,"45.02463"
"Castillo","Kristi","F","49.13193","6.240372","86.83341",3,"42.89156"
"Gonzalez","Harriet","F","28.65195","3.5780632","0",9,"25.073887"
"Newell","Thomas","M","66.592384","5.2694993","176.59373",6,"61.322884"
"Hagen","William","M","33.34099","4.8748374","0",4,"28.46615"
"Abernathy","Grover","M","32.067177","4.1709704","0",2,"27.896206"
"Kaufman","Melvin","M","35.527206","5.419174","25.885895",5,"30.108032"
"Jones","Ralph","M","57.450974","3.5982995","116.1146",4,"53.852673"
"Baldwin","Linda","F","37.2716","2.4676387","46.06789",1,"34.80396"
"Johnson","Esther","F","22.908144","6.1761208","11.383555",5,"16.732023"
"Thomas","Robin","F","29.456804","3.839322","0",9,"25.617481"
"Cowan","Mae","F","46.80954","3.9513223","112.655",9,"42.85822"
"Hedgepeth","Douglas","M","34.16941","7.182142","8.827386",1,"26.987268"
"Hill","Ashley","F","43.298855","4.539483","51.926674",9,"38.759373"
"Wright","Joan","F","30.0177","2.6952367","2.7207847",1,"27.322464"
"Macdonald","Rebecca","F","46.10425","5.4871793","107.125755",2,"40.617073"
"Eide","Kimberly","F","32.706482","2.5673852","14.598754",4,"30.139097"
"Roberson","Harold","M","46.131767","3.099974","34.255405",6,"43.03179"
"McLendon","Mark","M","56.939518","5.304762","110.48458",4,"51.634758"
"Choi","Paul","M","26.29068","6.9349365","0",10,"19.355743"
"McLain","Maria","F","52.958145","4.9242754","81.69399",8,"48.03387"
"Gordon","Bradley","M","59.507168","2.8450434","99.534485",1,"56.662125"
"McGrath","Jodi","F","24.834045","4.750753","0",9,"20.083292"
"Forney","Robert","M","67.18533","5.904393","191.38895",4,"61.28094"
"Goldsberry","Rachel","F","29.813074","5.3014793","0.41176417",1,"24.511595"
"Hutchinson","Nigel","M","38.719868","4.2336206","39.165943",5,"34.486248"
"Matthias","Karen","F","43.502953","4.5957828","64.53847",2,"38.90717"
"Hatcher","John","M","53.558186","4.6652284","113.91813",2,"48.892956"
"Phillips","Mary","F","29.687902","5.707445","0",8,"23.980457"
"Jensen","Lucille","F","29.201885","6.213393","4.286934",5,"22.988491"
"Morgan","Aurelio","M","47.195908","6.0523815","101.08155",9,"41.143524"
"Rose","Linda","F","46.228592","4.3417788","128.53658",3,"41.886814"
"Kruger","Augustine","F","37.53954","4.6168985","59.121925",8,"32.92264"
"Harris","Thomas","M","54.142","5.5710855","99.20352",5,"48.57091"
"Ryan","Brian","M","36.38764","5.740917","26.632017",8,"30.646725"
"Stiles","Christopher","M","45.314655","3.4530575","45.597164",7,"41.8616"
"Thompson","Sharon","F","48.376034","6.7045164","127.37046",10,"41.671516"
"Triplett","Michael","M","40.611","5.6213193","50.04027",3,"34.98968"
"Hunter","Teresa","F","38.96308","5.135136","71.73911",3,"33.827946"
"Gormley","Leslee","F","42.18086","3.8030658","59.777836",7,"38.377792"
"Conner","Richard","M","31.361862","7.257348","0",10,"24.104515"
"Lord","Cecelia","F","40.961758","5.497921","65.123505",7,"35.463837"
"Bowman","Steven","M","40.721535","3.4873729","38.790974",9,"37.23416"
"Lewis","Alta","F","47.703876","7.1841187","113.59412",7,"40.519756"
"Harris","Eva","F","31.865046","5.741488","0",7,"26.123558"
"Brannan","Jose","M","52.715824","4.817804","96.51447",2,"47.89802"
"Foxworth","Drew","M","42.52868","4.7574663","63.06695",6,"37.771214"
"Dangelo","Steven","M","63.414158","4.0957","147.46812",5,"59.31846"
"Herbert","Andrew","M","34.201023","6.7685437","30.28804",4,"27.43248"
"Harrison","Marquetta","F","36.014202","3.2564056","51.30584",5,"32.757797"
"Deforge","Roland","M","41.143295","4.251871","41.708286",8,"36.891426"
"Rasmussen","Scott","M","35.384216","4.526064","0",9,"30.858152"
"Henry","James","M","43.663242","3.8051124","36.562992",3,"39.85813"
"Adams","Keith","M","44.696083","3.4116845","42.85214",5,"41.284397"
"Childs","Claudia","F","50.27965","3.1855333","122.97125",2,"47.09412"
"Lemos","April","F","27.536188","5.679083","36.90803",8,"21.857105"
"Regan","James","M","35.229782","6.223826","0",4,"29.005957"
"Dermody","James","M","34.78434","7.6001096","53.53769",9,"27.18423"
"Sorenson","Matthew","M","45.996494","5.8854175","64.503845",6,"40.111076"
"Carpentier","John","M","43.18722","6.5193586","50.06472",5,"36.667862"
"Brown","Joann","F","40.217773","5.861718","66.5762",9,"34.356056"
"Alvarez","Murray","M","51.40242","6.204018","85.235344",3,"45.198402"
"Silvers","Robbie","M","48.156418","4.430342","117.95116",10,"43.726074"
"Paquette","Gwendolyn","F","44.799416","2.9237907","66.58752",8,"41.875626"
"Ward","Bradley","M","49.92077","5.556229","81.654594",2,"44.36454"
"Swenson","Laura","F","50.561974","6.1411505","116.950874",2,"44.420822"
"Camargo","Larry","M","43.643642","3.7085366","42.65656",1,"39.935104"
"Workman","Tracy","F","32.454617","3.339781","25.149553",7,"29.114836"
"Evans","Clarissa","F","43.48775","3.5639117","87.18662",1,"39.92384"
"Langston","Ruby","F","55.004814","3.9728372","143.37624",4,"51.03198"
"Trammel","Lee","M","30.808586","4.879372","13.567366",2,"25.929214"
"Delacruz","Carol","F","45.688965","4.3718605","48.50632",4,"41.317104"
"Moore","Eric","M","57.119846","3.0851786","91.59037",6,"54.034668"
"Bray","Rudy","M","42.78919","6.298806","94.562004",7,"36.490383"
"Foster","Dorothy","F","47.35881","5.363224","56.97169",6,"41.995586"
"Aichele","Jessie","F","52.26643","5.5396314","99.08114",3,"46.7268"
"Teasley","Daisy","F","54.611458","8.423449","98.25532",10,"46.18801"
"Jones","Raul","M","35.440323","2.883813","73.97147",6,"32.55651"
"Russell","Derek","M","46.36856","4.880518","39.611275",7,"41.488045"
"Woodruff","Shawn","M","34.11264","3.9391394","0",6,"30.1735"
"Wallis","Roland","M","36.658295","2.4025633","22.392298",4,"34.25573"
"Smith","Frank","M","31.157576","2.601077","0",4,"28.5565"
"Palermo","Emily","F","34.950027","4.8381925","0",6,"30.111835"
"Lopez","John","M","54.812344","4.0334616","96.58234",10,"50.77888"
"Ray","Christopher","M","50.00298","4.833849","83.76176",2,"45.16913"
"Shilling","Janet","F","40.646507","2.6369257","50.797585",2,"38.009583"
"Henderson","William","M","30.240246","2.509296","0",7,"27.73095"
"Reyes","Jimmy","M","45.40389","6.1835136","60.295815",9,"39.220375"
"Hill","Justin","M","38.732403","3.439931","47.391068",5,"35.292473"
"McIntyre","Brian","M","28.78762","3.388911","0",8,"25.39871"
"Richardson","Mervin","M","36.41443","3.5314295","0",1,"32.883"
"Dismuke","Harry","M","45.85141","4.3784313","84.072464",3,"41.472977"
"Durkin","Patrick","M","34.049187","5.8133526","64.52994",9,"28.235834"
"Rosario","Brian","M","44.75282","3.5783758","77.206474",10,"41.174442"
"Council","Dominic","M","31.493673","4.1486464","5.013204",4,"27.345028"
"Ward","Helen","F","42.854546","6.9537854","55.735657",7,"35.90076"
"Payton","Denise","F","47.370346","4.484889","108.56543",9,"42.885456"
"Kent","Laura","F","20.872967","4.27762","0",6,"16.595346"
"Young","Dale","M","31.306072","4.1147227","13.841373",10,"27.191349"
"Bruss","Darla","F","33.894676","5.078121","55.644955",4,"28.816555"
"Powell","Rodney","M","43.86357","4.8654838","52.58445",1,"38.99809"
"McCloskey","Alicia","F","33.213654","2.895967","16.682001",10,"30.317686"
"Jones","Joseph","M","44.592075","2.4667995","34.4235",1,"42.125275"
"Loyola","Becky","F","29.593365","5.0855236","0",4,"24.507841"
"McBride","Nikki","F","54.484837","2.5110843","137.19582",8,"51.97375"
"Wade","Faye","F","33.997097","3.4323385","68.31628",1,"30.564758"
"Palomo","Aida","F","40.3405","3.381004","46.88737",6,"36.959496"
"Mitchell","Michael","M","31.359377","6.546507","0",7,"24.81287"
"Salazar","Virginia","F","33.34701","5.8891635","31.29424",6,"27.457848"
"Hayward","Bobbie","F","46.346672","3.4263716","106.92728",9,"42.9203"
"Baker","Ryan","M","35.118355","5.393253","20.56326",5,"29.725101"
"Hart","Stacia","F","37.270077","5.6157417","11.620673",2,"31.654335"
"Behrendt","Margaret","F","54.988132","4.1231704","104.76721",10,"50.864964"
